month,format,device_type,bid_type,network_id,advertiser_category,spend,impressions,clicks,measurable_imps,viewable_imps,engagements,video_start,video_complete,conversions,CPM,clickthrough_rate,viewability,engagement_rate,video_completion_rate,conversion_rate
Sep-2023,video,tablet,cpm,87,Health & Fitness,2047.82,99010,144,65372,41804,27,65083,53455,0,20.683,0.001454,0.6395,0.1875,0.8213,0.0
Sep-2023,video,tablet,cpm,87,Education,1820.37,163650,239,152906,89506,21,130909,120338,0,11.1235,0.00146,0.5854,0.0879,0.9192,0.0
Sep-2023,video,tablet,cpm,87,Hobbies & Interests,11.34,766,0,529,329,0,632,509,0,14.8008,0.0,0.6219,,0.8054,0.0
Sep-2023,video,tablet,cpm,116,Education,144.27,12418,13,10242,5928,0,9619,8105,0,11.6181,0.001047,0.5788,,0.8426,0.0
Sep-2023,video,tablet,cpm,116,Real Estate,217.03,15182,15,12327,8520,1,12703,8576,0,14.2953,0.000988,0.6912,0.0667,0.6751,0.0
Sep-2023,video,tablet,cpm,116,Technology & Computing,5.27,390,0,336,223,0,300,221,0,13.502,0.0,0.6637,,0.7367,0.0
Sep-2023,video,tablet,cpm,116,Shopping,60.6,5405,4,4660,3171,0,4085,2852,0,11.2123,0.00074,0.6805,,0.6982,0.0
Sep-2023,video,tablet,cpm,116,News,103.32,7876,3,7192,5550,0,6547,3857,0,13.118,0.000381,0.7717,,0.5891,0.0
Sep-2023,video,tablet,cpm,116,Health & Fitness,1737.69,87146,83,58917,36960,4,56402,44375,0,19.9399,0.000952,0.6273,0.0482,0.7868,0.0
Sep-2023,video,tablet,cpm,116,Travel,1249.66,67467,52,57060,33342,9,47290,26030,0,18.5226,0.000771,0.5843,0.1731,0.5504,0.0
Sep-2023,video,tablet,cpm,120,News,15.0,818,0,702,482,0,635,530,0,18.3419,0.0,0.6866,,0.8346,0.0
Sep-2023,video,tablet,cpm,120,Automotive,1217.1,93995,45,61383,45755,10,58474,49202,0,12.9485,0.000479,0.7454,0.2222,0.8414,0.0
Sep-2023,video,tablet,cpm,120,Travel,121.41,9711,9,6595,3998,2,7925,4710,0,12.5024,0.000927,0.6062,0.2222,0.5943,0.0
Sep-2023,video,tablet,cpm,120,Business,423.87,32058,47,29515,19504,10,26096,14360,0,13.222,0.001466,0.6608,0.2128,0.5503,0.0
Sep-2023,video,tablet,cpm,134,Real Estate,308.06,29902,10,24023,14773,1,21435,16030,0,10.3024,0.000334,0.615,0.1,0.7478,0.0
Sep-2023,video,tablet,cpm,134,Shopping,35.28,2428,2,2198,1508,0,1603,1185,0,14.5302,0.000824,0.6861,,0.7392,0.0
Sep-2023,video,tablet,cpm,134,Health & Fitness,70.27,4686,1,3533,2627,0,3607,2896,0,14.9961,0.000213,0.7436,,0.8029,0.0
Sep-2023,video,tablet,cpm,85,News,117.1,7742,2,5250,3741,0,5823,4820,0,15.1258,0.000258,0.7126,,0.8278,0.0
Sep-2023,video,tablet,cpm,85,Hobbies & Interests,4.48,237,0,216,143,0,210,136,0,18.8881,0.0,0.662,,0.6476,0.0
Sep-2023,video,tablet,cpm,85,Automotive,95.79,5540,6,3962,2958,1,4037,2223,0,17.2898,0.001083,0.7466,0.1667,0.5507,0.0
Sep-2023,video,tablet,cpm,85,Real Estate,1409.39,69798,102,45795,29966,10,60381,52058,0,20.1925,0.001461,0.6544,0.098,0.8622,0.0
Sep-2023,video,tablet,cpm,85,Education,544.45,31968,33,28684,17455,0,28482,25166,0,17.0312,0.001032,0.6085,,0.8836,0.0
Sep-2023,video,tablet,cpm,117,Shopping,42.07,2586,2,1768,1165,0,1933,1323,0,16.2671,0.000773,0.6589,,0.6844,0.0
Sep-2023,video,tablet,cpm,117,Automotive,255.49,15124,4,10583,7759,0,12543,7547,0,16.8928,0.000264,0.7332,,0.6017,0.0
Sep-2023,video,tablet,cpm,117,Education,227.39,12540,4,8341,5786,0,10842,7546,0,18.1335,0.000319,0.6937,,0.696,0.0
Sep-2023,video,tablet,cpm,117,Travel,178.99,14250,21,11749,8494,3,11930,6726,0,12.5605,0.001474,0.723,0.1429,0.5638,0.0
Sep-2023,video,tablet,cpm,128,Real Estate,306.71,31884,21,24584,18190,3,22054,20146,0,9.6194,0.000659,0.7399,0.1429,0.9135,0.0
Sep-2023,video,tablet,cpm,128,Automotive,8078.16,453572,142,355185,224666,20,281181,239547,0,17.8101,0.000313,0.6325,0.1408,0.8519,0.0
Sep-2023,video,tablet,cpm,128,Hobbies & Interests,3029.19,189519,131,125815,86041,28,129594,85171,0,15.9836,0.000691,0.6839,0.2137,0.6572,0.0
Sep-2023,video,tablet,cpm,128,Business,810.87,41809,34,38172,22918,4,37122,32381,0,19.3947,0.000813,0.6004,0.1176,0.8723,0.0
Sep-2023,video,tablet,cpm,128,Travel,9.23,869,0,770,584,0,657,602,0,10.6253,0.0,0.7584,,0.9163,0.0
Sep-2023,video,tablet,cpm,128,Food & Drink,141.29,11796,8,9964,6347,1,7567,4967,0,11.9781,0.000678,0.637,0.125,0.6564,0.0
Sep-2023,video,tablet,cpm,128,Education,1057.72,63300,71,49012,28731,16,52953,44440,0,16.7096,0.001122,0.5862,0.2254,0.8392,0.0
Sep-2023,video,tablet,cpm,128,News,1653.7,129340,139,121264,71488,6,104381,57648,0,12.7857,0.001075,0.5895,0.0432,0.5523,0.0
Sep-2023,video,tablet,cpm,106,Business,138.87,10682,6,8363,6106,0,7846,5230,0,13.0003,0.000562,0.7301,,0.6666,0.0
Sep-2023,video,tablet,cpm,106,Automotive,41.35,2328,1,1618,1000,0,1806,1470,0,17.7602,0.00043,0.618,,0.814,0.0
Sep-2023,video,tablet,cpm,106,Real Estate,1.93,189,0,160,118,0,161,119,0,10.2047,0.0,0.7375,,0.7391,0.0
Sep-2023,video,tablet,cpm,106,Technology & Computing,587.23,40327,17,36500,23891,0,30575,26513,0,14.5618,0.000422,0.6545,,0.8671,0.0
Sep-2023,video,tablet,cpm,106,Hobbies & Interests,314.23,20619,21,19174,12202,0,14632,10188,0,15.2397,0.001018,0.6364,,0.6963,0.0
Sep-2023,video,tablet,cpm,106,Food & Drink,1512.81,120596,61,84653,53279,6,81152,63153,0,12.5445,0.000506,0.6294,0.0984,0.7782,0.0
Sep-2023,video,tablet,cpm,132,Education,197.57,13043,10,8772,5682,1,9242,8297,0,15.1478,0.000767,0.6477,0.1,0.8977,0.0
Sep-2023,video,tablet,cpm,132,Arts & Entertainment,7.15,514,0,416,301,0,373,277,0,13.9075,0.0,0.7236,,0.7426,0.0
Sep-2023,video,tablet,cpm,132,Real Estate,872.13,82099,89,68510,47081,7,67560,49123,0,10.6229,0.001084,0.6872,0.0787,0.7271,0.0
Sep-2023,video,tablet,cpm,109,Automotive,38.99,3943,4,2592,1756,0,3424,2003,0,9.8892,0.001014,0.6775,,0.585,0.0
Sep-2023,video,tablet,cpm,109,Health & Fitness,523.72,27571,16,21589,12941,3,19229,16527,0,18.9954,0.00058,0.5994,0.1875,0.8595,0.0
Sep-2023,video,tablet,cpm,109,Hobbies & Interests,118.82,8577,11,7798,5018,2,7151,4607,0,13.8536,0.001282,0.6435,0.1818,0.6442,0.0
Sep-2023,video,tablet,cpm,109,Education,2.36,149,0,97,65,0,99,86,0,15.8302,0.0,0.6701,,0.8687,0.0
Sep-2023,video,tablet,cpm,109,Arts & Entertainment,120.04,6744,6,4720,3530,0,5577,3918,0,17.799,0.00089,0.7479,,0.7025,0.0
Sep-2023,video,tablet,cpm,109,News,39.75,3457,3,3037,1862,0,2520,1451,0,11.4992,0.000868,0.6131,,0.5758,0.0
Sep-2023,video,tablet,cpm,109,Travel,110.46,10011,5,7969,5768,0,7396,5194,0,11.0336,0.000499,0.7238,,0.7023,0.0
Sep-2023,video,tablet,cpcv,87,Hobbies & Interests,119.72,10802,6,9732,5816,1,8761,4973,0,11.0833,0.000555,0.5976,0.1667,0.5676,0.0
Sep-2023,video,tablet,cpcv,87,Food & Drink,166.86,11681,5,10280,7763,1,8922,4934,0,14.2849,0.000428,0.7552,0.2,0.553,0.0
Sep-2023,video,tablet,cpcv,87,Shopping,75.13,3748,3,2736,2110,0,3023,2225,0,20.0446,0.0008,0.7712,,0.736,0.0
Sep-2023,video,tablet,cpcv,87,Automotive,30.27,1595,1,1274,874,0,1274,823,0,18.9805,0.000627,0.686,,0.646,0.0
Sep-2023,video,tablet,cpcv,87,Technology & Computing,390.98,20274,11,15030,10117,0,12724,10901,0,19.2847,0.000543,0.6731,,0.8567,0.0
Sep-2023,video,tablet,cpcv,73,Education,38.65,2551,2,2267,1608,0,1770,1047,0,15.1494,0.000784,0.7093,,0.5915,0.0
Sep-2023,video,tablet,cpcv,73,News,7331.76,568966,713,377187,276506,30,444201,359646,1,12.8861,0.001253,0.7331,0.0421,0.8096,0.001403
Sep-2023,video,tablet,cpcv,73,Hobbies & Interests,79.97,6648,3,5299,3419,0,5717,4677,0,12.0288,0.000451,0.6452,,0.8181,0.0
Sep-2023,video,tablet,cpcv,73,Business,135.8,7345,10,6145,3844,0,6592,5717,0,18.4891,0.001361,0.6255,,0.8673,0.0
Sep-2023,video,tablet,cpcv,73,Technology & Computing,1383.31,72201,63,57332,34651,2,60813,37189,0,19.1592,0.000873,0.6044,0.0317,0.6115,0.0
Sep-2023,video,tablet,cpcv,73,Real Estate,8338.2,798721,602,741921,581725,90,632185,430062,2,10.4394,0.000754,0.7841,0.1495,0.6803,0.003322
Sep-2023,video,tablet,cpcv,73,Arts & Entertainment,108.22,7491,3,6781,4451,0,5473,4077,0,14.4467,0.0004,0.6564,,0.7449,0.0
Sep-2023,video,tablet,cpcv,20,Real Estate,106.48,10482,12,7270,4566,0,8428,4688,0,10.1583,0.001145,0.6281,,0.5562,0.0
Sep-2023,video,tablet,cpcv,20,Automotive,362.47,18209,5,16717,11922,0,11561,8024,0,19.9059,0.000275,0.7132,,0.6941,0.0
Sep-2023,video,tablet,cpcv,20,Technology & Computing,4.82,300,0,259,164,0,204,151,0,16.0813,0.0,0.6332,,0.7402,0.0
Sep-2023,video,tablet,cpcv,20,Education,26.51,2684,1,1981,1168,0,1641,1045,0,9.8781,0.000373,0.5896,,0.6368,0.0
Sep-2023,video,tablet,cpcv,20,Food & Drink,18.52,1333,0,1231,845,0,982,576,0,13.8926,0.0,0.6864,,0.5866,0.0
Sep-2023,video,tablet,cpcv,20,Business,279.2,24284,12,16143,10174,2,17346,14511,0,11.4971,0.000494,0.6302,0.1667,0.8366,0.0
Sep-2023,video,tablet,cpcv,106,Education,193.04,18362,17,12202,8916,1,15479,14140,0,10.5129,0.000926,0.7307,0.0588,0.9135,0.0
Sep-2023,video,tablet,cpcv,106,News,33.09,2053,2,1476,922,0,1586,1422,0,16.1164,0.000974,0.6247,,0.8966,0.0
Sep-2023,video,tablet,cpcv,106,Travel,38.12,2677,1,2025,1487,0,1899,1064,0,14.2395,0.000374,0.7343,,0.5603,0.0
Sep-2023,video,tablet,cpcv,106,Business,42.43,2606,2,1888,1296,0,1780,1077,0,16.2827,0.000767,0.6864,,0.6051,0.0
Sep-2023,video,tablet,cpcv,106,Hobbies & Interests,103.01,9211,13,7758,4954,2,7089,5228,0,11.1837,0.001411,0.6386,0.1538,0.7375,0.0
Sep-2023,video,tablet,cpcv,106,Real Estate,321.69,19778,9,13421,9889,1,12231,8881,0,16.265,0.000455,0.7368,0.1111,0.7261,0.0
Sep-2023,video,tablet,cpcv,106,Technology & Computing,190.37,12585,10,8525,5359,1,8134,5619,0,15.1265,0.000795,0.6286,0.1,0.6908,0.0
Sep-2023,video,tablet,cpcv,106,Shopping,1504.43,87312,124,57833,35999,4,57718,32875,2,17.2305,0.00142,0.6225,0.0323,0.5696,0.016129
Sep-2023,video,tablet,cpcv,137,Shopping,483.66,25108,15,18728,14088,1,21486,15733,0,19.2631,0.000597,0.7522,0.0667,0.7322,0.0
Sep-2023,video,tablet,cpcv,137,Business,1143.89,114112,135,89386,65721,3,76831,50054,0,10.0243,0.001183,0.7352,0.0222,0.6515,0.0
Sep-2023,video,tablet,cpcv,137,Automotive,96.47,6208,4,4230,2999,0,3867,3304,0,15.5389,0.000644,0.709,,0.8544,0.0
Sep-2023,video,tablet,cpcv,137,Food & Drink,177.34,11300,11,8295,5611,2,7480,4837,0,15.6938,0.000973,0.6764,0.1818,0.6467,0.0
Sep-2023,video,tablet,cpcv,137,Hobbies & Interests,426.22,22436,6,18247,14034,0,14960,8623,0,18.9973,0.000267,0.7691,,0.5764,0.0
Sep-2023,video,tablet,cpcv,137,Technology & Computing,94.24,10068,5,6833,3991,1,6312,5307,0,9.3601,0.000497,0.5841,0.2,0.8408,0.0
Sep-2023,video,tablet,cpcv,137,Health & Fitness,112.83,8923,11,6589,4471,2,7216,4182,0,12.6446,0.001233,0.6786,0.1818,0.5795,0.0
Sep-2023,video,tablet,cpcv,137,Travel,28.64,1741,1,1316,816,0,1387,1066,0,16.4525,0.000574,0.6201,,0.7686,0.0
Sep-2023,video,tablet,cpcv,120,Real Estate,1190.75,66102,88,55613,33021,16,48354,27610,0,18.0138,0.001331,0.5938,0.1818,0.571,0.0
Sep-2023,video,tablet,cpcv,120,News,3306.61,169371,236,140292,104382,23,126384,69895,0,19.5229,0.001393,0.744,0.0975,0.553,0.0
Sep-2023,video,tablet,cpcv,120,Health & Fitness,70.64,3979,4,3239,1871,0,2821,2585,0,17.7521,0.001005,0.5776,,0.9163,0.0
Sep-2023,video,tablet,cpcv,120,Technology & Computing,128.2,8193,12,7444,4778,2,5647,3205,0,15.648,0.001465,0.6419,0.1667,0.5676,0.0
Sep-2023,video,tablet,cpcv,120,Education,7314.61,361859,315,259172,198255,61,293474,218682,1,20.214,0.000871,0.765,0.1937,0.7451,0.003175
Sep-2023,video,tablet,cpcv,120,Automotive,1111.67,69773,93,49031,36931,6,61622,42473,0,15.9327,0.001333,0.7532,0.0645,0.6893,0.0
Sep-2023,video,tablet,cpcv,95,Automotive,38.2,2694,2,2045,1476,0,2299,1789,0,14.1813,0.000742,0.7218,,0.7782,0.0
Sep-2023,video,tablet,cpcv,95,Real Estate,317.11,23281,11,17910,12380,2,17359,15691,0,13.6211,0.000472,0.6912,0.1818,0.9039,0.0
Sep-2023,video,tablet,cpcv,95,News,1.19,100,0,69,48,0,75,65,0,11.9369,0.0,0.6957,,0.8667,0.0
Sep-2023,video,tablet,cpcv,95,Health & Fitness,1590.43,90927,89,79365,48712,15,80686,48071,0,17.4913,0.000979,0.6138,0.1685,0.5958,0.0
Sep-2023,video,tablet,cpcv,95,Arts & Entertainment,224.07,15040,16,11531,7812,1,9456,6632,0,14.898,0.001064,0.6775,0.0625,0.7014,0.0
Sep-2023,video,tablet,cpcv,95,Education,365.68,23986,31,20536,12100,7,18845,16291,0,15.2457,0.001292,0.5892,0.2258,0.8645,0.0
Sep-2023,video,tablet,cpcv,95,Hobbies & Interests,25.13,1368,0,926,566,0,1194,908,0,18.3726,0.0,0.6112,,0.7605,0.0
Sep-2023,video,tablet,cpcv,95,Technology & Computing,304.77,32786,37,23735,15018,2,22721,18078,0,9.2957,0.001129,0.6327,0.0541,0.7957,0.0
Sep-2023,video,tablet,cpcv,141,Education,5.8,358,0,338,249,0,282,210,0,16.2121,0.0,0.7367,,0.7447,0.0
Sep-2023,video,tablet,cpcv,141,Hobbies & Interests,166.71,13272,19,9969,7071,3,8840,7839,0,12.5613,0.001432,0.7093,0.1579,0.8868,0.0
Sep-2023,video,tablet,cpcv,141,Food & Drink,14.37,943,0,893,517,0,778,654,0,15.2364,0.0,0.5789,,0.8406,0.0
Sep-2023,video,tablet,cpcv,125,Business,1184.74,86297,27,56296,42129,3,65264,44470,0,13.7286,0.000313,0.7483,0.1111,0.6814,0.0
Sep-2023,video,tablet,cpcv,125,News,12.26,738,0,551,318,0,561,510,0,16.6187,0.0,0.5771,,0.9091,0.0
Sep-2023,video,tablet,cpcv,125,Travel,2132.78,148399,50,115797,74832,6,100604,71650,0,14.3719,0.000337,0.6462,0.12,0.7122,0.0
Sep-2023,video,tablet,cpcv,125,Food & Drink,240.08,21880,25,16285,10546,0,19190,15298,0,10.9725,0.001143,0.6476,,0.7972,0.0
Sep-2023,video,tablet,cpcv,116,News,36.4,3398,4,3110,1801,0,2603,1791,0,10.7135,0.001177,0.5791,,0.6881,0.0
Sep-2023,video,tablet,cpcv,116,Business,576.23,36933,54,30599,19944,7,24050,21012,0,15.602,0.001462,0.6518,0.1296,0.8737,0.0
Sep-2023,video,tablet,cpcv,116,Hobbies & Interests,15.28,796,1,744,451,0,586,473,0,19.1938,0.001256,0.6062,,0.8072,0.0
Sep-2023,video,tablet,cpcv,116,Food & Drink,2059.69,130866,195,114987,72642,33,115707,67936,1,15.739,0.00149,0.6317,0.1692,0.5871,0.005128
Sep-2023,video,tablet,cpcv,116,Real Estate,887.86,50317,24,36098,23369,4,43680,33928,0,17.6453,0.000477,0.6474,0.1667,0.7767,0.0
Sep-2023,video,tablet,cpcv,116,Automotive,805.03,41400,34,34616,21244,1,32282,29359,0,19.4453,0.000821,0.6137,0.0294,0.9095,0.0
Sep-2023,video,tablet,cpcv,116,Shopping,571.0,36848,13,25831,15912,2,23851,15804,0,15.4962,0.000353,0.616,0.1538,0.6626,0.0
Sep-2023,video,tablet,cpcv,116,Technology & Computing,26.88,2712,4,2170,1435,0,1757,1355,0,9.911,0.001475,0.6613,,0.7712,0.0
Sep-2023,video,tablet,cpcv,128,Food & Drink,13.84,923,1,797,565,0,751,592,0,14.9941,0.001083,0.7089,,0.7883,0.0
Sep-2023,video,tablet,cpcv,128,Travel,1388.56,79933,81,52582,33012,9,67613,50272,0,17.3715,0.001013,0.6278,0.1111,0.7435,0.0
Sep-2023,video,tablet,cpcv,128,Business,7664.26,639293,256,432389,301161,5,525580,378195,0,11.9886,0.0004,0.6965,0.0195,0.7196,0.0
Sep-2023,video,tablet,cpcv,128,Education,29.74,1831,0,1284,830,0,1315,730,0,16.2408,0.0,0.6464,,0.5551,0.0
Sep-2023,video,tablet,cpcv,128,Hobbies & Interests,154.51,15473,20,10739,7146,1,10646,8252,0,9.9861,0.001293,0.6654,0.05,0.7751,0.0
Sep-2023,video,tablet,cpcv,128,Shopping,503.36,44213,24,31654,24860,1,39680,31437,0,11.3849,0.000543,0.7854,0.0417,0.7923,0.0
Sep-2023,video,tablet,cpcv,128,News,154.52,11911,3,9669,5715,0,10512,8485,0,12.9731,0.000252,0.5911,,0.8072,0.0
Sep-2023,video,tablet,cpcv,75,Travel,15.52,830,0,655,482,0,625,466,0,18.6976,0.0,0.7359,,0.7456,0.0
Sep-2023,video,tablet,cpcv,75,Technology & Computing,41.9,2271,1,1936,1264,0,1945,1311,0,18.4506,0.00044,0.6529,,0.674,0.0
Sep-2023,video,tablet,cpcv,75,Real Estate,2349.43,191261,199,177536,116609,20,153612,122368,1,12.2839,0.00104,0.6568,0.1005,0.7966,0.005025
Sep-2023,video,tablet,cpcv,75,Arts & Entertainment,42.58,4255,5,2871,2016,0,2674,2459,0,10.0082,0.001175,0.7022,,0.9196,0.0
Sep-2023,video,tablet,cpcv,75,Shopping,5100.94,291660,146,190201,120252,31,261771,180569,2,17.4893,0.000501,0.6322,0.2123,0.6898,0.013699
Sep-2023,video,tablet,cpcv,75,Health & Fitness,84.07,6130,7,4929,3595,0,4616,3500,0,13.7148,0.001142,0.7294,,0.7582,0.0
Sep-2023,video,tablet,cpcv,85,Technology & Computing,71.27,4221,4,3353,2083,0,3286,2413,0,16.8857,0.000948,0.6212,,0.7343,0.0
Sep-2023,video,tablet,cpcv,85,Arts & Entertainment,1801.06,98712,142,78356,55066,24,84250,65030,0,18.2456,0.001439,0.7028,0.169,0.7719,0.0
Sep-2023,video,tablet,cpcv,85,Hobbies & Interests,57.82,4485,3,3277,1937,0,3584,2697,0,12.8914,0.000669,0.5911,,0.7525,0.0
Sep-2023,video,tablet,cpcv,85,Health & Fitness,997.41,67800,69,56544,36710,7,52866,35779,0,14.711,0.001018,0.6492,0.1014,0.6768,0.0
Sep-2023,video,tablet,cpcv,94,Food & Drink,1.15,100,0,83,50,0,86,75,0,11.49,0.0,0.6024,,0.8721,0.0
Sep-2023,video,tablet,cpcv,94,Business,402.7,27481,12,25619,15856,1,21342,16609,0,14.6536,0.000437,0.6189,0.0833,0.7782,0.0
Sep-2023,video,tablet,cpcv,94,Real Estate,6088.31,335335,139,274028,173755,18,274941,248736,0,18.1559,0.000415,0.6341,0.1295,0.9047,0.0
Sep-2023,video,tablet,cpcv,94,Hobbies & Interests,254.46,13451,15,10565,7256,1,8929,6037,0,18.9177,0.001115,0.6868,0.0667,0.6761,0.0
Sep-2023,video,tablet,cpcv,94,Technology & Computing,107.74,10818,14,7346,4617,1,7303,5107,0,9.9595,0.001294,0.6285,0.0714,0.6993,0.0
Sep-2023,video,tablet,cpcv,94,Travel,81.73,5358,4,4679,2794,0,3630,3030,0,15.2545,0.000747,0.5971,,0.8347,0.0
Sep-2023,video,tablet,cpcv,94,News,35.77,2763,3,2549,1529,0,1773,1127,0,12.9475,0.001086,0.5998,,0.6356,0.0
Sep-2023,video,tablet,cpcv,94,Arts & Entertainment,2171.13,149487,160,134030,78964,27,117893,74453,0,14.5239,0.00107,0.5892,0.1688,0.6315,0.0
Sep-2023,video,tablet,cpcv,86,Business,251.44,21139,24,14964,11836,1,14823,10922,0,11.8945,0.001135,0.791,0.0417,0.7368,0.0
Sep-2023,video,tablet,cpcv,86,Real Estate,507.67,28305,14,25216,16124,3,21493,15404,0,17.9358,0.000495,0.6394,0.2143,0.7167,0.0
Sep-2023,video,tablet,cpcv,86,Food & Drink,183.59,15177,17,12621,7403,1,10116,7139,0,12.0968,0.00112,0.5866,0.0588,0.7057,0.0
Sep-2023,video,tablet,cpcv,86,News,35.85,2706,1,1915,1322,0,1669,1268,0,13.2484,0.00037,0.6903,,0.7597,0.0
Sep-2023,video,tablet,cpcv,134,Real Estate,629.74,31831,18,27467,19843,2,27227,19580,0,19.7837,0.000565,0.7224,0.1111,0.7191,0.0
Sep-2023,video,tablet,cpcv,134,Health & Fitness,2621.91,205774,166,192448,118204,37,132812,85096,1,12.7417,0.000807,0.6142,0.2229,0.6407,0.006024
Sep-2023,video,tablet,cpcv,134,Hobbies & Interests,579.18,54658,54,46039,29160,2,35472,26433,0,10.5964,0.000988,0.6334,0.037,0.7452,0.0
Sep-2023,video,tablet,cpcv,134,Travel,11.0,685,0,478,374,0,536,386,0,16.0642,0.0,0.7824,,0.7201,0.0
Sep-2023,video,tablet,cpcv,134,Food & Drink,810.64,61149,54,47627,28660,12,39492,29919,0,13.2567,0.000883,0.6018,0.2222,0.7576,0.0
Sep-2023,video,tablet,cpcv,134,Shopping,126.6,7062,8,5487,3808,0,4255,3257,0,17.9265,0.001133,0.694,,0.7655,0.0
Sep-2023,video,tablet,cpcv,134,Technology & Computing,404.69,32379,14,22819,17741,2,19804,15711,0,12.4985,0.000432,0.7775,0.1429,0.7933,0.0
Sep-2023,video,tablet,cpcv,134,News,203.51,21452,31,15485,9248,5,17391,14209,0,9.4869,0.001445,0.5972,0.1613,0.817,0.0
Sep-2023,ctv,desktop,cpm,86,Health & Fitness,4121.29,170993,86,121288,101599,4,122354,107913,0,24.1021,0.000503,0.8377,0.0465,0.882,0.0
Sep-2023,ctv,desktop,cpm,86,Arts & Entertainment,818.64,28707,15,23572,21015,0,24966,14976,0,28.5169,0.000523,0.8915,,0.5999,0.0
Sep-2023,ctv,desktop,cpm,86,Hobbies & Interests,958.67,55564,21,38768,31618,3,48144,40555,0,17.2535,0.000378,0.8156,0.1429,0.8424,0.0
Sep-2023,ctv,desktop,cpm,86,Technology & Computing,41.99,2326,0,1973,1596,0,1489,1136,0,18.0537,0.0,0.8089,,0.7629,0.0
Sep-2023,ctv,desktop,cpm,86,Automotive,2668.08,164732,97,135200,112704,9,125235,77864,0,16.1965,0.000589,0.8336,0.0928,0.6217,0.0
Sep-2023,ctv,desktop,cpm,86,News,1388.49,54746,23,39453,34532,2,39772,32011,0,25.3625,0.00042,0.8753,0.087,0.8049,0.0
Sep-2023,ctv,desktop,cpm,86,Education,5299.39,220792,115,199273,195287,18,162817,129380,0,24.0017,0.000521,0.98,0.1565,0.7946,0.0
Sep-2023,ctv,desktop,cpm,86,Travel,38.98,1446,0,1045,848,0,1189,819,0,26.96,0.0,0.8115,,0.6888,0.0
Sep-2023,ctv,desktop,cpm,128,Health & Fitness,3354.37,107373,64,100049,76597,2,79612,71780,0,31.2404,0.000596,0.7656,0.0312,0.9016,0.0
Sep-2023,ctv,desktop,cpm,128,Education,437.75,13094,8,10495,10285,1,8913,6914,0,33.4313,0.000611,0.98,0.125,0.7757,0.0
Sep-2023,ctv,desktop,cpm,128,Food & Drink,245.07,11062,6,9675,9381,0,7755,6193,0,22.1543,0.000542,0.9696,,0.7986,0.0
Sep-2023,ctv,desktop,cpm,128,Travel,23783.76,927642,140,753118,681948,5,615522,367077,2,25.6389,0.000151,0.9055,0.0357,0.5964,0.014286
Sep-2023,ctv,desktop,cpm,125,Technology & Computing,1227.16,73056,44,47543,41973,5,65258,46755,0,16.7976,0.000602,0.8828,0.1136,0.7165,0.0
Sep-2023,ctv,desktop,cpm,125,Health & Fitness,277.7,8990,2,7678,5940,0,8062,6108,0,30.8903,0.000222,0.7736,,0.7576,0.0
Sep-2023,ctv,desktop,cpm,125,Travel,3158.71,165335,113,134207,104702,2,134814,81146,0,19.1049,0.000683,0.7802,0.0177,0.6019,0.0
Sep-2023,ctv,desktop,cpm,125,Business,2792.26,91197,65,65872,52511,6,75033,68918,0,30.6179,0.000713,0.7972,0.0923,0.9185,0.0
Sep-2023,ctv,desktop,cpm,125,Arts & Entertainment,1130.96,39886,19,28181,27604,3,32768,18850,0,28.3548,0.000476,0.9795,0.1579,0.5753,0.0
Sep-2023,ctv,desktop,cpm,75,Real Estate,2970.9,82521,17,68363,63819,1,56026,41993,0,36.0018,0.000206,0.9335,0.0588,0.7495,0.0
Sep-2023,ctv,desktop,cpm,75,Shopping,130.27,6695,2,5517,4333,0,5480,4123,0,19.4583,0.000299,0.7854,,0.7524,0.0
Sep-2023,ctv,desktop,cpm,75,Food & Drink,477.63,19598,12,17952,16855,1,13608,7644,0,24.3711,0.000612,0.9389,0.0833,0.5617,0.0
Sep-2023,ctv,desktop,cpm,75,Arts & Entertainment,60.56,2814,0,2367,2156,0,1730,1172,0,21.5201,0.0,0.9109,,0.6775,0.0
Sep-2023,ctv,desktop,cpm,75,Travel,37466.28,1290206,854,1055172,1034068,107,1157739,719432,9,29.039,0.000662,0.98,0.1253,0.6214,0.010539
Sep-2023,ctv,desktop,cpm,75,News,1090.96,37541,27,35074,27598,5,23978,14920,0,29.0604,0.000719,0.7869,0.1852,0.6222,0.0
Sep-2023,ctv,desktop,cpm,75,Technology & Computing,9422.91,299197,162,198330,158310,13,233425,158884,1,31.494,0.000541,0.7982,0.0802,0.6807,0.006173
Sep-2023,ctv,desktop,cpm,120,Business,5502.25,165526,46,148822,141059,10,120541,106764,0,33.241,0.000278,0.9478,0.2174,0.8857,0.0
Sep-2023,ctv,desktop,cpm,120,Education,120.03,6298,2,5273,4554,0,4574,2738,0,19.0578,0.000318,0.8636,,0.5986,0.0
Sep-2023,ctv,desktop,cpm,120,Technology & Computing,64.39,3784,2,3573,2896,0,3398,1885,0,17.0167,0.000529,0.8105,,0.5547,0.0
Sep-2023,ctv,desktop,cpm,120,Automotive,25524.91,770476,178,662370,649122,15,464221,412184,0,33.1287,0.000231,0.98,0.0843,0.8879,0.0
Sep-2023,ctv,desktop,cpm,120,Shopping,1801.5,75857,50,52323,49656,12,52782,40645,1,23.7486,0.000659,0.949,0.24,0.7701,0.02
